id,vendor_id,pickup_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag
id1128354,2,2016-06-30 15:01:59,1,-73.9726409912109,40.7585906982422,-73.9654006958008,40.7688713073731,N
id3443731,2,2016-06-30 15:01:18,1,-73.9590454101563,40.7776679992676,-73.9631652832031,40.7718696594238,N
id2300807,2,2016-06-30 15:01:17,1,-73.9853897094727,40.7410697937012,-73.9977493286133,40.7452201843262,N
id2938936,2,2016-06-30 15:00:33,1,-74.0070877075195,40.7144203186035,-74.0120697021484,40.716911315918,N
id2106474,1,2016-06-30 15:00:32,1,-73.9489898681641,40.7734451293945,-73.9644927978516,40.7672386169434,N
id2718886,1,2016-06-30 14:59:26,1,-73.9796371459961,40.7662124633789,-73.9757385253906,40.762882232666,N
id3757083,2,2016-06-30 14:59:11,2,-73.7901000976563,40.6469230651855,-73.9873657226562,40.7603988647461,N
id0795581,1,2016-06-30 14:59:02,1,-73.9560928344727,40.7675590515137,-73.9456405639649,40.7785453796387,N
id1055499,1,2016-06-30 14:56:57,1,-73.9593124389648,40.7741928100586,-73.9778289794922,40.7294387817383,N
id3250188,1,2016-06-30 14:56:56,2,-73.9893417358398,40.7736015319824,-73.971923828125,40.7897872924805,N
id1340596,1,2016-06-30 14:56:41,1,-73.9975509643555,40.726016998291,-74.0053405761719,40.7283020019531,N
id3960729,2,2016-06-30 14:56:10,1,-73.9541397094727,40.6850318908691,-73.9733276367187,40.6957206726074,N
id2829019,2,2016-06-30 14:55:21,2,-73.9948348999023,40.7279281616211,-73.9922409057617,40.7491073608398,N
id1211394,2,2016-06-30 14:55:04,1,-73.9832077026367,40.7598648071289,-73.9773941040039,40.7534332275391,N
id1393998,1,2016-06-30 14:54:53,3,-73.9725112915039,40.7436408996582,-73.9435882568359,40.8010063171387,N
id2389101,2,2016-06-30 14:54:39,1,-73.9737167358399,40.7646865844727,-73.9627838134766,40.7782516479492,N
id1555060,2,2016-06-30 14:54:38,1,-73.9640197753906,40.773609161377,-73.9406127929688,40.8142700195313,N
id1026747,2,2016-06-30 14:54:24,1,-74.0023880004883,40.7499084472656,-73.9831314086914,40.7658004760742,N
id0348322,1,2016-06-30 14:54:23,1,-73.9950180053711,40.7401695251465,-73.9788589477539,40.7601852416992,N
id2036302,2,2016-06-30 14:54:22,1,-73.9711608886719,40.7613105773926,-73.9672393798828,40.7708396911621,N
id3480557,2,2016-06-30 14:54:21,3,-74.0011672973633,40.7163505554199,-73.9806976318359,40.7506713867187,N
id2597255,2,2016-06-30 14:53:00,5,-73.9761199951172,40.7398567199707,-73.9444351196289,40.799991607666,N
id1625032,2,2016-06-30 14:53:00,2,-73.9655227661133,40.7717018127441,-73.9473495483398,40.7713394165039,N
id2503916,1,2016-06-30 14:52:53,1,-73.9733581542969,40.763313293457,-73.9781036376953,40.7537956237793,N
id1573082,2,2016-06-30 14:52:48,1,-73.9903106689453,40.7315940856934,-73.9808349609375,40.7420082092285,N
id2427530,1,2016-06-30 14:52:43,1,-73.8628234863281,40.7686614990234,-73.9070892333984,40.6754455566406,N
id0585939,1,2016-06-30 14:52:40,1,-74.0015411376953,40.7461090087891,-73.9909057617188,40.741325378418,N
id1359583,1,2016-06-30 14:52:03,1,-73.9756927490234,40.7887802124023,-73.9677505493164,40.8018989562988,N
id2810814,2,2016-06-30 14:51:49,1,-73.9747695922852,40.758731842041,-73.9659194946289,40.7712059020996,N
id2754817,1,2016-06-30 14:51:35,1,-73.9923934936523,40.7174110412598,-73.9840774536133,40.7139511108398,N
id2846096,1,2016-06-30 14:51:32,1,-73.9510269165039,40.785816192627,-73.952880859375,40.7750778198242,N
id0488146,1,2016-06-30 14:51:13,1,-73.9810333251953,40.7658920288086,-73.9753646850586,40.7527465820313,N
id2887043,2,2016-06-30 14:50:36,2,-73.9708786010742,40.7956809997559,-73.9694366455078,40.8030204772949,N
id2236096,1,2016-06-30 14:49:42,2,-73.9563598632813,40.7756423950195,-73.9514236450195,40.7823371887207,N
id1124300,1,2016-06-30 14:48:51,1,-73.9600067138672,40.7663917541504,-73.9633941650391,40.7746734619141,N
id1050700,2,2016-06-30 14:48:23,1,-73.9804611206055,40.7647895812988,-73.9945068359375,40.7435913085938,N
id3409309,2,2016-06-30 14:47:07,1,-73.983268737793,40.7221794128418,-74.0034103393555,40.706298828125,N
id0781963,2,2016-06-30 14:46:41,3,-73.9972915649414,40.7367668151855,-74.003532409668,40.7412071228027,N
id3680561,2,2016-06-30 14:46:14,1,-73.9966888427734,40.7630882263184,-73.9918518066406,40.7546234130859,N
id0859252,1,2016-06-30 14:46:12,1,-73.9457092285156,40.7396507263184,-73.9258804321289,40.7532272338867,N
id3822835,2,2016-06-30 14:46:01,1,-73.9918975830078,40.7378387451172,-73.98779296875,40.7493057250977,N
id3702785,1,2016-06-30 14:45:57,1,-73.9784164428711,40.7288856506348,-73.7897491455078,40.643440246582,N
id0124640,2,2016-06-30 14:45:54,1,-73.9738998413086,40.7579803466797,-73.8732986450195,40.7744598388672,N
id0832143,2,2016-06-30 14:45:21,1,-73.9827575683594,40.6928863525391,-73.9700164794922,40.6943206787109,N
id3807552,2,2016-06-30 14:44:44,1,-73.981330871582,40.7677993774414,-73.9567108154297,40.780689239502,N
id0350249,2,2016-06-30 14:44:32,1,-73.9942169189453,40.7510299682617,-73.9544677734375,40.7730293273926,N
id3207863,2,2016-06-30 14:44:25,3,-73.9759674072266,40.7598915100098,-73.9815521240234,40.7629203796387,N
id0749972,1,2016-06-30 14:44:22,1,-74.016357421875,40.7048492431641,-74.0037689208984,40.75927734375,N
id1342729,2,2016-06-30 14:44:17,2,-73.9604873657227,40.7758255004883,-73.9642715454102,40.7672653198242,N
id0951967,2,2016-06-30 14:43:28,1,-73.9957427978516,40.7369766235352,-73.9899063110352,40.7303733825684,N
id1999723,1,2016-06-30 14:42:35,1,-74.0008773803711,40.7318115234375,-73.9984817504883,40.7405509948731,N
id1127473,1,2016-06-30 14:42:11,1,-73.9781494140625,40.7572059631348,-73.988395690918,40.742977142334,N
id1939243,2,2016-06-30 14:42:07,5,-73.9989013671875,40.7382354736328,-73.9859466552734,40.7587013244629,N
id1864767,2,2016-06-30 14:42:06,5,-73.9573822021484,40.7769584655762,-73.9493026733399,40.7769203186035,N
id0675891,1,2016-06-30 14:41:28,1,-73.9800262451172,40.7608833312988,-73.9595260620117,40.7728576660156,N
id2035798,1,2016-06-30 14:41:12,1,-73.9687271118164,40.7610702514648,-73.9867935180664,40.7616081237793,N
id3381488,2,2016-06-30 14:41:07,1,-73.9988479614258,40.7400588989258,-73.9927215576172,40.7431411743164,N
id0753077,2,2016-06-30 14:40:41,3,-73.9942016601563,40.7410888671875,-73.9911422729492,40.7450981140137,N
id0342904,2,2016-06-30 14:40:34,1,-73.9806671142578,40.7449111938477,-73.9905700683594,40.7573204040527,N
id0901169,2,2016-06-30 14:40:22,1,-73.9798889160156,40.7608413696289,-73.9823379516602,40.7680892944336,N
id3585559,1,2016-06-30 14:40:16,1,-73.9638442993164,40.8078498840332,-73.9579391479492,40.8205108642578,N
id3708187,1,2016-06-30 14:39:51,4,-73.9644622802734,40.7567138671875,-73.9547271728516,40.7696342468262,N
id2213741,2,2016-06-30 14:39:44,1,-74.0158462524414,40.7150917053223,-73.9869995117188,40.7211608886719,N
id2853703,2,2016-06-30 14:39:31,1,-73.9855651855469,40.7315864562988,-73.9986190795898,40.7138786315918,N
id3144462,1,2016-06-30 14:39:30,1,-73.9559936523438,40.7637672424316,-73.9712295532227,40.7507781982422,N
id0519743,1,2016-06-30 14:38:57,1,-73.9699249267578,40.7683944702148,-74.0013656616211,40.7189521789551,N
id1315037,1,2016-06-30 14:38:34,1,-74.0033645629883,40.7147178649902,-73.7819213867188,40.6468963623047,N
id0710592,1,2016-06-30 14:38:30,2,-73.7895431518555,40.6433944702148,-73.8538055419922,40.8656845092773,N
id2354260,1,2016-06-30 14:38:29,1,-73.9593811035156,40.7830352783203,-73.9869689941406,40.7662010192871,N
id0660095,2,2016-06-30 14:38:14,2,-73.9818878173828,40.7793922424316,-73.9794311523437,40.7578239440918,N
id2808599,2,2016-06-30 14:37:53,1,-74.0088043212891,40.7042274475098,-74.0035247802734,40.7107963562012,N
id3119873,1,2016-06-30 14:37:45,1,-73.9844284057617,40.753116607666,-73.9844284057617,40.753116607666,N
id1605577,1,2016-06-30 14:37:36,1,-73.9939346313477,40.7615127563477,-73.984504699707,40.7747344970703,N
id1353135,2,2016-06-30 14:37:19,2,-73.9939651489258,40.7463073730469,-73.9528121948242,40.7748146057129,N
id3337081,2,2016-06-30 14:37:18,2,-74.0072479248047,40.7284278869629,-73.9941558837891,40.7510375976563,N
id1739001,2,2016-06-30 14:36:06,2,-73.983512878418,40.7655792236328,-73.9768295288086,40.7885398864746,N
id3145921,2,2016-06-30 14:36:01,1,-73.9594802856445,40.8010406494141,-73.954475402832,40.8206672668457,N
id1919901,1,2016-06-30 14:35:09,1,-74.0160064697266,40.714973449707,-73.9885711669922,40.7748222351074,N
id3868529,1,2016-06-30 14:34:57,1,-73.9778442382813,40.754264831543,-73.974853515625,40.7634124755859,N
id1036714,2,2016-06-30 14:34:36,1,-73.9842376708984,40.7617835998535,-73.974609375,40.7623634338379,N
id2818603,2,2016-06-30 14:34:34,1,-73.9884567260742,40.7373161315918,-73.9924697875977,40.7154502868652,N
id3792331,2,2016-06-30 14:34:20,5,-73.9720230102539,40.760139465332,-73.9526596069336,40.7892684936523,N
id2273690,1,2016-06-30 14:34:09,1,-73.8637161254883,40.7698745727539,-73.9938583374024,40.7587356567383,N
id1144331,1,2016-06-30 14:34:06,3,-74.0045013427734,40.7215270996094,-73.9921951293945,40.7490882873535,N
id0264287,2,2016-06-30 14:33:58,1,-73.9685974121094,40.8014755249023,-73.9751205444336,40.7876625061035,N
id1272693,2,2016-06-30 14:33:58,3,-73.967643737793,40.7661285400391,-73.7899169921875,40.6431503295898,N
id2713536,2,2016-06-30 14:33:46,1,-73.9648666381836,40.7557601928711,-73.9763336181641,40.7909774780273,N
id2192419,2,2016-06-30 14:32:44,1,-73.9509963989258,40.7705497741699,-73.9681625366211,40.7620391845703,N
id3288993,2,2016-06-30 14:32:34,5,-73.9776916503906,40.7580184936523,-73.9676971435547,40.7625694274902,N
id2273889,2,2016-06-30 14:32:18,1,-73.9985427856445,40.7398986816406,-73.9933013916016,40.7359580993652,N
id1146195,2,2016-06-30 14:30:55,1,-73.9707107543945,40.7646255493164,-73.9662704467773,40.7707290649414,N
id1374711,2,2016-06-30 14:30:38,1,-73.9620513916016,40.7736320495606,-73.9638595581055,40.7653045654297,N
id0490817,2,2016-06-30 14:28:47,2,-73.9743118286133,40.7648582458496,-74.0037155151367,40.7564353942871,N
id2380098,1,2016-06-30 14:28:43,1,-73.9943084716797,40.7508926391602,-73.9919357299805,40.7688980102539,N
id1710584,1,2016-06-30 14:28:35,1,-73.9718246459961,40.7460632324219,-73.9532928466797,40.7652778625488,N
id2080044,1,2016-06-30 14:28:20,1,-73.8728866577148,40.773983001709,-74.010986328125,40.7190475463867,N
id2895727,1,2016-06-30 14:27:38,1,-73.9255676269531,40.7522621154785,-73.9604263305664,40.7759132385254,N
id1900052,1,2016-06-30 14:26:59,1,-73.9832382202148,40.7413444519043,-74.0032501220703,40.7328948974609,N
id3729436,2,2016-06-30 14:26:57,1,-73.9817123413086,40.746265411377,-73.9583282470703,40.7630615234375,N
id2290845,1,2016-06-30 14:26:50,1,-73.9765014648438,40.7516899108887,-73.9791870117188,40.7853317260742,Y
id0589767,1,2016-06-30 14:26:50,1,-73.9851226806641,40.7637939453125,-73.9828491210938,40.7769622802734,N
id2604569,2,2016-06-30 14:26:07,1,-73.9624099731445,40.7789306640625,-73.9772567749023,40.7860908508301,N
id0056204,2,2016-06-30 14:25:55,1,-73.9808197021484,40.7819290161133,-73.9707717895508,40.7934608459473,N
id1716580,2,2016-06-30 14:25:33,1,-74.0102615356445,40.719539642334,-73.9945831298828,40.7504997253418,N
id1897066,1,2016-06-30 14:24:45,1,-73.9784164428711,40.763069152832,-73.9622039794922,40.7672843933105,N
id2880028,2,2016-06-30 14:24:44,1,-73.9620666503906,40.7788352966309,-73.9953918457031,40.7230453491211,N
id1115421,2,2016-06-30 14:24:08,2,-73.9386825561523,40.8049087524414,-73.9665679931641,40.8008155822754,N
id3202448,2,2016-06-30 14:23:47,2,-73.9380264282227,40.7590484619141,-73.9528884887695,40.7423515319824,N
id3618125,2,2016-06-30 14:22:54,1,-74.0011672973633,40.7462692260742,-73.9891662597656,40.7265510559082,N
id0030925,2,2016-06-30 14:22:46,6,-73.9881973266602,40.7492218017578,-73.9875030517578,40.7621612548828,N
id1314282,2,2016-06-30 14:22:24,4,-73.9921493530273,40.7488212585449,-73.9794235229492,40.7640113830566,N
id3633879,2,2016-06-30 14:22:02,2,-73.9829711914063,40.7562866210938,-73.8714370727539,40.7716255187988,N
id3845869,2,2016-06-30 14:21:54,1,-73.9995727539062,40.7335014343262,-73.9557571411133,40.7638969421387,N
id3127290,2,2016-06-30 14:21:50,1,-74.0054702758789,40.7457160949707,-73.9886093139648,40.737003326416,N
id3758298,1,2016-06-30 14:21:45,1,-73.9563522338867,40.7800216674805,-73.960807800293,40.7753601074219,N
id0514509,1,2016-06-30 14:21:43,1,-73.9786376953125,40.7540283203125,-73.9692916870117,40.7577896118164,N
id1041312,1,2016-06-30 14:21:40,1,-73.97998046875,40.7839660644531,-73.9812698364258,40.7525177001953,N
id3891502,2,2016-06-30 14:21:29,1,-73.9908065795899,40.7454299926758,-73.9856567382813,40.7598114013672,N
id3172218,2,2016-06-30 14:20:54,1,-74.0091247558594,40.7396087646484,-73.9875106811523,40.7216186523438,N
id2778101,2,2016-06-30 14:20:34,1,-73.9546737670898,40.7791404724121,-73.9751052856445,40.7900047302246,N
id3190931,2,2016-06-30 14:20:17,1,-73.9827880859375,40.7362899780273,-73.9935913085938,40.7275199890137,N
id1067926,1,2016-06-30 14:20:04,1,-74.0017166137695,40.7215118408203,-74.0075225830078,40.7273635864258,Y
id3195959,1,2016-06-30 14:19:28,1,-73.9596633911133,40.7738075256348,-73.9538040161133,40.787654876709,N
id2162793,1,2016-06-30 14:19:21,2,-73.9994964599609,40.7248573303223,-74.0000991821289,40.7340774536133,Y
id0123115,1,2016-06-30 14:19:14,1,-73.992073059082,40.7583885192871,-73.9946060180664,40.7463226318359,N
id2364817,1,2016-06-30 14:19:07,1,-74.0084457397461,40.721923828125,-74.0055236816406,40.7452087402344,N
id2478159,1,2016-06-30 14:18:05,3,-73.9740905761719,40.7434463500977,-73.953125,40.7716255187988,N
id0021742,1,2016-06-30 14:17:56,2,-74.012825012207,40.7062721252441,-74.0042572021484,40.7060165405273,N
id2304439,1,2016-06-30 14:17:32,1,-73.9591217041016,40.7677192687988,-73.9666290283203,40.7674789428711,N
id0360596,2,2016-06-30 14:17:01,1,-73.9552154541016,40.7797927856445,-73.9662857055664,40.7696723937988,N
id1696946,2,2016-06-30 14:16:22,1,-74.0058975219727,40.7355499267578,-73.995246887207,40.745059967041,N
id3212594,2,2016-06-30 14:16:18,1,-73.9892730712891,40.7525253295898,-73.9824523925781,40.7557373046875,N
id1348152,2,2016-06-30 14:16:15,6,-73.9663696289063,40.7943916320801,-73.9688568115234,40.7868614196777,N
id2198409,1,2016-06-30 14:15:39,1,-73.9916458129883,40.7498931884766,-73.9786987304688,40.7504920959473,N
id1054167,1,2016-06-30 14:13:45,1,-74.0039978027344,40.7253723144531,-73.9795761108398,40.7531700134277,N
id3661787,2,2016-06-30 14:13:17,1,-74.0010986328125,40.7464790344238,-73.9807510375977,40.7533493041992,N
id0954172,1,2016-06-30 14:12:38,1,-73.9841918945313,40.7600326538086,-73.8707427978516,40.7740516662598,N
id1319700,2,2016-06-30 14:12:26,4,-73.9728088378906,40.7806816101074,-73.9733428955078,40.7638702392578,N
id1541496,1,2016-06-30 14:12:23,1,-73.9749908447266,40.7517471313477,-73.9790115356445,40.7622337341309,N
id3582998,2,2016-06-30 14:12:12,1,-73.9820098876953,40.7521591186523,-73.9855728149414,40.7413482666016,N
id1029924,1,2016-06-30 14:11:14,2,-73.9806900024414,40.7658729553223,-73.9684982299805,40.7646636962891,N
id0368854,1,2016-06-30 14:11:13,1,-73.9818572998047,40.7283630371094,-73.9818572998047,40.7283630371094,N
id1526911,1,2016-06-30 14:09:51,1,-73.9752349853516,40.7553825378418,-73.9815979003906,40.746768951416,N
id0682258,2,2016-06-30 14:09:36,1,-73.9645080566406,40.8073196411133,-73.9917297363281,40.7351913452149,N
id2284449,1,2016-06-30 14:09:33,4,-74.0126266479492,40.7021217346191,-73.969596862793,40.7490196228027,N
id0363385,2,2016-06-30 14:09:06,6,-73.9915237426758,40.7501106262207,-73.9878311157227,40.7393302917481,N
id0385980,2,2016-06-30 14:08:51,1,-73.9734725952148,40.7880859375,-73.9853134155274,40.7686386108398,N
id1499883,2,2016-06-30 14:08:16,1,-73.8632354736328,40.7697486877441,-73.9723358154297,40.7861862182617,N
id1619286,2,2016-06-30 14:07:22,1,-73.9779434204102,40.7623825073242,-73.9895248413086,40.7438850402832,N
id1084516,1,2016-06-30 14:07:11,1,-73.9801559448242,40.7351112365723,-73.9829025268555,40.7269630432129,N
id2845176,1,2016-06-30 14:07:05,1,-73.9821929931641,40.727897644043,-74.0075225830078,40.7106246948242,N
id1207871,2,2016-06-30 14:06:55,5,-73.9754486083984,40.7573585510254,-73.9823226928711,40.7682914733887,N
id3941011,1,2016-06-30 14:06:48,1,-74.0055923461914,40.7382202148438,-73.9720840454102,40.7593765258789,N
id2488582,1,2016-06-30 14:06:00,1,-73.994270324707,40.7664260864258,-73.9943771362305,40.7458724975586,N
id2322869,1,2016-06-30 14:05:43,1,-73.9924240112305,40.7487525939941,-73.9980621337891,40.7228393554688,N
id2164689,2,2016-06-30 14:05:04,1,-73.9897918701172,40.7335014343262,-73.9505996704102,40.7823486328125,N
id2696118,1,2016-06-30 14:05:04,1,-73.9846572875977,40.7693595886231,-73.9738616943359,40.7543678283691,N
id0635440,1,2016-06-30 14:04:57,1,-74.0057754516602,40.7179336547852,-73.9825973510742,40.7455406188965,N
id2045747,2,2016-06-30 14:04:50,1,-73.9980010986328,40.7404708862305,-74.0027084350586,40.7393684387207,N
id0437000,2,2016-06-30 14:04:49,1,-73.9823913574219,40.7397193908691,-73.9920272827149,40.749080657959,N
id1469849,1,2016-06-30 14:04:35,2,-74.0092315673828,40.7131538391113,-74.0038452148437,40.7261428833008,Y
id2400716,2,2016-06-30 14:04:15,1,-73.7849273681641,40.6485595703125,-73.9731292724609,40.7644805908203,N
id1640644,1,2016-06-30 14:03:53,1,-73.9810638427734,40.7817573547363,-73.9801864624023,40.7616882324219,N
id3514366,2,2016-06-30 14:03:28,1,-73.9445953369141,40.779956817627,-73.9557113647461,40.779670715332,N
id2630690,1,2016-06-30 14:03:27,1,-73.9870758056641,40.7394523620606,-74.00048828125,40.7210350036621,N
id3214725,2,2016-06-30 14:02:27,2,-73.9761428833008,40.740119934082,-73.986930847168,40.7450714111328,N
id2772055,1,2016-06-30 14:02:19,1,-73.9825134277344,40.7514228820801,-74.0012969970703,40.7200393676758,N
id0125196,2,2016-06-30 14:02:07,1,-73.9799499511719,40.7597541809082,-73.9690780639648,40.7692222595215,N
id3871140,2,2016-06-30 14:01:41,5,-73.9540863037109,40.7662811279297,-73.9492568969727,40.7908515930176,N
id2030943,2,2016-06-30 14:01:14,6,-73.9822845458984,40.7715911865234,-73.9780120849609,40.7621726989746,N
id2010944,1,2016-06-30 14:01:07,1,-73.9706802368164,40.7885093688965,-73.9717178344727,40.7950286865234,N
id2671206,2,2016-06-30 14:00:04,6,-73.9800796508789,40.7392501831055,-73.9792861938477,40.7604598999023,N
id1937995,1,2016-06-30 14:00:01,1,-73.9913787841797,40.7415466308594,-73.995002746582,40.743968963623,N
id1887078,1,2016-06-30 13:59:59,1,-73.9809875488281,40.7619705200195,-73.9716262817383,40.7576675415039,N
id2010974,2,2016-06-30 13:58:59,1,-74.0084838867188,40.7141914367676,-73.9911727905273,40.7276382446289,N
id2935418,2,2016-06-30 13:58:47,1,-73.9657363891602,40.7685356140137,-73.9862518310547,40.7376327514649,N
id1998827,2,2016-06-30 13:56:57,1,-74.0076370239258,40.7103385925293,-73.9899063110352,40.7198295593262,N
id2878244,1,2016-06-30 13:56:42,1,-74.0027084350586,40.7398414611816,-74.0083999633789,40.7357864379883,N
id0851044,2,2016-06-30 13:56:32,1,-74.0065231323242,40.7119598388672,-74.0132293701172,40.7058906555176,N
id1613799,2,2016-06-30 13:56:09,1,-73.9902267456055,40.756175994873,-73.9798278808594,40.7606315612793,N
id1018773,2,2016-06-30 13:55:34,1,-73.9907379150391,40.7396507263184,-73.95361328125,40.785026550293,N
id1096446,1,2016-06-30 13:54:23,1,-74.0057678222656,40.7400054931641,-73.989013671875,40.6662483215332,N
id1634669,2,2016-06-30 13:54:17,1,-73.9807891845703,40.7696914672852,-73.9671020507813,40.7633781433106,N
id3011300,1,2016-06-30 13:54:16,1,-73.9691162109375,40.76416015625,-73.9803848266602,40.7750625610352,N
id2278954,2,2016-06-30 13:54:04,1,-73.955451965332,40.7726898193359,-73.9733200073242,40.7639999389648,N
id0843482,1,2016-06-30 13:53:50,2,-73.9787445068359,40.7640953063965,-73.9699478149414,40.7623062133789,N
id0614736,1,2016-06-30 13:53:40,1,-73.9462051391602,40.7731971740723,-73.9525680541992,40.7835464477539,N
id1245793,1,2016-06-30 13:52:59,1,-73.9758377075195,40.7603759765625,-73.9801864624023,40.7527313232422,N
id3867880,2,2016-06-30 13:52:37,5,-73.9940948486328,40.7511138916016,-73.9705810546875,40.7618560791016,N
id1379946,2,2016-06-30 13:51:44,1,-73.9872665405273,40.7224082946777,-74.0055389404297,40.7271995544434,N
id3522752,1,2016-06-30 13:51:38,1,-74.0029067993164,40.7604904174805,-73.9935455322266,40.752513885498,N
id0876912,1,2016-06-30 13:51:35,2,-73.991569519043,40.7493896484375,-74.1632843017578,40.7335243225098,N
id1840885,2,2016-06-30 13:50:56,1,-74.0159606933594,40.7115745544434,-74.0161514282227,40.7048072814941,N
id2676969,2,2016-06-30 13:50:44,1,-73.8627548217773,40.7688064575195,-73.9135055541992,40.7747650146484,N
id1977827,2,2016-06-30 13:50:24,1,-73.9690475463867,40.7981338500977,-73.9480743408203,40.8090057373047,N
id2272858,1,2016-06-30 13:48:20,1,-73.9919281005859,40.7259254455566,-73.9806060791016,40.7477798461914,N
id3061154,2,2016-06-30 13:48:02,1,-73.9962921142578,40.7258911132813,-73.988037109375,40.7227897644043,N
id2000310,1,2016-06-30 13:47:27,1,-73.9599609375,40.7582359313965,-73.9699401855469,40.7591133117676,N
id0471065,2,2016-06-30 13:47:23,1,-73.9452285766602,40.7744522094727,-73.9537353515625,40.7847557067871,N
id3928174,2,2016-06-30 13:46:34,1,-73.9954833984375,40.7492294311524,-73.9760208129883,40.7520484924316,N
id2972734,2,2016-06-30 13:46:11,1,-73.7821044921875,40.6446800231934,-73.9550552368164,40.800952911377,N
id0057613,2,2016-06-30 13:45:53,1,-73.9789810180664,40.755859375,-73.9863433837891,40.7303504943848,N
id1287290,1,2016-06-30 13:45:37,1,-73.9626770019531,40.7695693969727,-73.9669647216797,40.7602996826172,N
id1699161,1,2016-06-30 13:45:35,1,-73.9932861328125,40.7454833984375,-73.9786605834961,40.7526206970215,N
id3204034,1,2016-06-30 13:45:29,1,-73.95947265625,40.7692794799805,-73.944580078125,40.7782325744629,N
id1421290,2,2016-06-30 13:45:05,1,-73.9720230102539,40.7540817260742,-74.0098571777344,40.7033309936523,N
id3344599,2,2016-06-30 13:44:49,2,-73.9480972290039,40.7827835083008,-73.956298828125,40.7715187072754,N
id2626549,1,2016-06-30 13:44:29,1,-73.9747695922852,40.7555313110352,-73.9608154296875,40.7641067504883,N
id0076001,2,2016-06-30 13:44:27,1,-73.9783172607422,40.7522811889649,-73.8656692504883,40.7709503173828,N
id3145276,2,2016-06-30 13:43:56,2,-74.0078811645508,40.7121696472168,-74.0003204345703,40.7238693237305,N
id2342771,1,2016-06-30 13:43:51,1,-73.9756774902344,40.7895660400391,-73.9783477783203,40.7643814086914,N
id0937388,2,2016-06-30 13:43:36,2,-73.9709854125977,40.7637062072754,-74.0031814575195,40.7439956665039,N
id1287570,1,2016-06-30 13:43:30,1,-73.9827270507813,40.7310676574707,-73.9767074584961,40.7659721374512,N
id2826916,2,2016-06-30 13:43:04,5,-74.0097579956055,40.7050819396973,-73.9694747924805,40.7644157409668,N
id3803742,2,2016-06-30 13:42:56,5,-73.9786987304688,40.7564201354981,-73.7903366088867,40.6438484191895,N
id3158879,1,2016-06-30 13:42:40,1,-73.986198425293,40.7400207519531,-73.9755096435547,40.7410202026367,N
id1123175,2,2016-06-30 13:42:33,1,-73.9840545654297,40.7533226013184,-74.0097351074219,40.7034759521484,N
id1497403,2,2016-06-30 13:42:26,5,-73.9706802368164,40.691650390625,-73.9931182861328,40.7464485168457,N
id1310744,2,2016-06-30 13:42:26,1,-74.0120620727539,40.7020072937012,-73.9795684814453,40.7230606079102,N
id3719301,1,2016-06-30 13:42:25,1,-73.9343338012695,40.8018760681152,-73.8445663452148,40.846607208252,N
id0415945,2,2016-06-30 13:42:14,2,-74.0002212524414,40.7478904724121,-73.9803237915039,40.7278594970703,N
id1491490,2,2016-06-30 13:41:40,5,-73.9900207519531,40.7698211669922,-73.963020324707,40.7664604187012,N
id0596628,2,2016-06-30 13:41:27,1,-73.9856109619141,40.7783699035645,-73.9889297485352,40.7718811035156,N
id1285900,2,2016-06-30 13:41:25,1,-73.9695892333984,40.8002891540527,-73.9765472412109,40.7824211120605,N
id0333686,2,2016-06-30 13:40:56,6,-73.9614486694336,40.7684516906738,-73.9694900512695,40.7851524353027,N
id0334546,1,2016-06-30 13:40:53,1,-73.9988403320313,40.7150039672852,-73.9874954223633,40.7474327087402,N
id3541647,1,2016-06-30 13:40:49,3,-73.9913558959961,40.7551956176758,-73.9787216186523,40.7643699645996,N
id0071699,2,2016-06-30 13:40:43,1,-73.9806900024414,40.7535209655762,-73.9501266479492,40.8130798339844,N
id2510748,1,2016-06-30 13:40:38,1,-73.9706497192383,40.7649803161621,-73.9757766723633,40.7763862609863,N
id2858777,2,2016-06-30 13:40:30,4,-73.9687194824219,40.7616081237793,-73.961311340332,40.7563285827637,N
id0942576,2,2016-06-30 13:40:29,1,-73.9985733032227,40.7609901428223,-73.9789962768555,40.7529983520508,N
id0666944,1,2016-06-30 13:39:20,1,-73.9912261962891,40.7746505737305,-73.9869155883789,40.7668876647949,N
id3416039,1,2016-06-30 13:39:15,2,-73.9929275512695,40.7465324401855,-73.9747314453125,40.750244140625,N
id2544959,2,2016-06-30 13:39:11,1,-73.9692001342773,40.7559394836426,-73.9574966430664,40.7701683044434,N
id1602076,2,2016-06-30 13:38:32,2,-73.9456787109375,40.7778968811035,-73.9460983276367,40.7773361206055,N
id3660931,2,2016-06-30 13:38:03,1,-73.9782791137695,40.7631492614746,-73.9869384765625,40.770191192627,N
id3439749,1,2016-06-30 13:37:51,1,-73.9546966552734,40.7741241455078,-73.9798202514649,40.7660026550293,N
id3574472,2,2016-06-30 13:37:48,1,-73.9669036865234,40.7891693115234,-73.9588775634766,40.7806091308594,N
id1270626,1,2016-06-30 13:36:26,1,-73.9809417724609,40.7643394470215,-73.9903030395508,40.7445182800293,N
id3360389,2,2016-06-30 13:35:39,1,-73.996223449707,40.7485313415527,-73.9720153808594,40.7814903259277,N
id0813582,1,2016-06-30 13:35:36,1,-74.002555847168,40.7396545410156,-74.0048522949219,40.7469520568848,N
